eta,event_id,generation,m,p,particle,particle_id,particle_type,phi,process,pt,px,py,pz,q,sub_particle,vertex_primary,vertex_secondary,vt,vx,vy,vz,
2.1671230792999268,1169,0,0.10565836727619171,42.9315185546875,1,4503599644147712,-13,-2.0658345222473145,0,9.70463752746582,-4.6103363037109375,-8.53960132598877,41.820274353027344,1.0,0,1,0,0.07942233979701996,-0.0007486920803785324,-0.0022162434179335833,-2.431460380554199,
-2.580188751220703,1170,0,0.10565836727619171,13.961849212646484,1,4503599644147712,13,3.0811874866485596,0,2.1034185886383057,-2.0995821952819824,0.12698021531105042,-13.802495002746582,-1.0,0,1,0,4.936886310577393,0.004152349196374416,-0.005605500657111406,-1.7369450330734253,
3.986276865005493,1171,0,0.10565836727619171,74.8134765625,1,4503599644147712,-13,-0.6587673425674438,0,2.777423143386841,2.196240186691284,-1.7001789808273315,74.76190948486328,1.0,0,1,0,9.20055866241455,0.0027165133506059647,0.006564992479979992,-80.65837860107422,
-1.4620343446731567,1172,0,0.10565836727619171,3.4459280967712402,1,4503599644147712,-13,-1.269897222518921,0,1.515862226486206,0.44926977157592773,-1.447755217552185,-3.0946054458618164,1.0,0,1,0,9.410812377929688,0.005195419769734144,0.022883063182234764,-4.791446685791016,
-1.0881673097610474,1173,0,0.10565836727619171,13.894726753234863,1,4503599644147712,13,-0.22585934400558472,0,8.406623840332031,8.193113327026367,-1.882612705230713,-11.06309700012207,-1.0,0,1,0,-5.871841907501221,-0.006229211576282978,0.005541736725717783,10.088521003723145,
-1.5198190212249756,1174,0,0.10565836727619171,14.05954647064209,1,4503599644147712,13,-2.5385000705718994,0,5.87019157409668,-4.834604263305664,-3.3295271396636963,-12.775433540344238,-1.0,0,1,0,4.982264518737793,0.003618659684434533,0.00068182178074494,4.551580429077148,
2.952232837677002,1175,0,0.10565836727619171,14.730712890625,1,4503599644147712,13,0.408852756023407,0,1.5343785285949707,1.4079113006591797,0.6100028157234192,14.650583267211914,-1.0,0,1,0,5.70438814163208,-0.013566898182034492,0.011408966965973377,3.70768666267395,
-0.33873602747917175,1176,0,0.10565836727619171,6.644688129425049,1,4503599644147712,13,-2.2765543460845947,0,6.280888557434082,-4.073853492736816,-4.780510425567627,-2.1684842109680176,-1.0,0,1,0,5.163553714752197,-0.007071613799780607,0.007426310330629349,-85.59550476074219,
-1.3432385921478271,1177,0,0.10565836727619171,19.171743392944336,1,4503599644147712,-13,-0.7708916664123535,0,9.369366645812988,6.720550060272217,-6.528341293334961,-16.726346969604492,1.0,0,1,0,-8.115175247192383,0.018569495528936386,0.012238919734954834,-3.407742500305176,
-1.3787424564361572,1178,0,0.10565836727619171,11.577427864074707,1,4503599644147712,13,-0.4715109169483185,0,5.484591484069824,4.886129379272461,-2.491281747817993,-10.19588565826416,-1.0,0,1,0,8.160134315490723,-0.03166652470827103,0.020797694101929665,52.19593811035156,
